着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,6,パーティナシティ,牡5,57,津村明秀,1:10.6,,3.9,1,500(-2),[西] 高橋義忠
2,3,4,フォルツァエフ,牡6,57,Ｍ．デム,1:10.8,1.1/4,7.8,5,494(+4),[西] 森秀行
3,1,1,ソーラーフレア,牡6,57,木幡巧也,1:11.0,1.1/2,52.9,12,468(+8),[東] 高柳瑞樹
4,8,14,アスタースウィング,牡7,57,永野猛蔵,1:11.1,クビ,23.4,8,524(+6),[西] 中竹和也
5,2,3,ピアシック,牡5,57,戸崎圭太,1:11.1,ハナ,4.0,2,500(-2),[西] 森秀行
6,4,7,マラードザレコード,セ7,57,三浦皇成,1:11.1,アタマ,25.0,9,464(+2),[西] 鈴木孝志
7,6,10,ノアヴィグラス,牝3,52,藤田菜七,1:11.1,クビ,6.6,3,464(+2),[東] 古賀史生
8,2,2,オヌシナニモノ,牡4,57,石川裕紀,1:11.3,1,7.6,4,462(-8),[西] 高橋義忠
9,7,13,シャイニーブランコ,牡5,57,菅原明良,1:11.3,クビ,10.9,6,456(+6),[西] 小林真也
10,5,8,シアーライン,セ8,57,丸山元気,1:11.5,1.1/4,41.2,10,512(-4),[東] 中川公成
11,7,12,トライハード,牝4,55,田辺裕信,1:11.6,3/4,16.2,7,486(+8),[西] 小林真也
12,5,9,アメリカンファクト,牡6,57,原優介,1:11.7,1/2,43.4,11,512(-14),[東] 戸田博文
13,6,11,サトノユニゾン,セ6,57,野中悠太,1:12.0,1.3/4,92.8,15,502(-4),[東] 古賀慎明
14,3,5,ラフィンクロンヌ,牝4,55,柴田大知,1:12.1,クビ,54.9,13,482(0),[東] 高橋祥泰
15,8,15,シスル,牝6,55,木幡育也,1:12.7,3.1/2,75.1,14,494(0),[東] 新開幸一
