着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,クーファピーカブー,牝5,52,鮫島克駿,1:10.9,,13.4,6,468(-4),[西] 浅見秀一
2,5,7,アスタースウィング,牡7,54,戸崎圭太,1:11.1,1.1/4,19.4,9,518(-4),[西] 中竹和也
3,8,14,マラードザレコード,セ7,54,幸英明,1:11.2,1/2,15.5,7,462(-2),[西] 鈴木孝志
4,5,8,フォルツァエフ,牡6,54,松本大輝,1:11.3,3/4,17.4,8,490(+10),[西] 森秀行
5,7,11,フィルストバーン,セ5,54,木幡巧也,1:11.3,クビ,39.8,12,458(0),[東] 斎藤誠
6,4,5,ナイトブリーズ,牝4,53,宮崎北斗,1:11.4,クビ,6.3,3,490(+6),[東] 萱野浩二
7,3,3,イッシン,牡4,54,岩田望来,1:11.6,1.1/4,66.0,14,546(0),[西] 浅見秀一
8,7,12,ラフィンクロンヌ,牝4,53,原優介,1:11.7,3/4,13.0,5,482(+4),[東] 高橋祥泰
9,2,2,メイショウラビエ,牝6,52,川須栄彦,1:11.8,1/2,25.1,11,490(-14),[西] 池添兼雄
10,4,6,カフェクラウン,牡5,55,石橋脩,1:12.0,1.1/4,20.3,10,522(+4),[東] 堀宣行
11,6,9,エアコンヴィーナ,牝6,54,福永祐一,1:12.1,3/4,3.6,1,460(-12),[東] 手塚貴久
12,3,4,シンシティ,牝4,53,田中健,1:12.4,1.1/2,4.2,2,476(+10),[西] 木原一良
13,6,10,サウンドワイズ,牝4,52,松山弘平,1:13.3,5,9.4,4,486(+2),[西] 高柳大輔
14,8,13,サヴォワールエメ,牝5,52,西村淳也,1:13.6,2,48.5,13,458(+4),[西] 辻野泰之
