着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,リネンファッション,牝4,55,秋山真一,1:53.2,,1.7,1,450(+2),[西] 坂口智康
2,2,2,メイショウササユリ,牝7,55,菊沢一樹,1:53.4,3/4,120.3,15,504(0),[西] 松永幹夫
3,1,1,レッドシルヴァーナ,牝5,55,横山和生,1:53.7,2,68.0,13,520(+10),[西] 庄野靖志
4,5,9,クリノフラッシュ,牝6,55,和田翼,1:53.9,1,28.9,7,448(-12),[西] 橋田満
5,4,7,プリティーチャンス,牝4,55,吉田隼人,1:53.9,ハナ,6.0,2,468(+8),[西] 野中賢二
6,8,14,ラヴォアドゥース,牝4,55,鮫島克駿,1:53.9,ハナ,18.2,6,478(+4),[西] 渡辺薫彦
7,2,3,アイムポッシブル,牝4,55,斎藤新,1:54.2,2,12.1,5,468(+2),[西] 小崎憲
8,3,4,キャンディスイート,牝5,55,横山典弘,1:54.4,1.1/4,11.7,4,480(-2),[東] 中川公成
9,6,11,ルコントブルー,牝4,55,丸山元気,1:54.6,1.1/4,9.7,3,560(+16),[東] 勢司和浩
10,6,10,ケイツーキナ,牝4,55,秋山稔樹,1:55.1,3,47.6,10,472(+4),[東] 大江原哲
11,4,6,バラーディスト,牝5,55,和田竜二,1:55.1,ハナ,32.7,8,484(+4),[西] 四位洋文
12,5,8,パレニア,牝5,55,酒井学,1:55.1,ハナ,57.4,11,514(+8),[西] 高橋亮
13,3,5,フクサンローズ,牝7,55,小林凌大,1:56.0,5,43.1,9,468(+12),[東] 小西一男
14,7,12,スマートランウェイ,牝5,55,西村淳也,1:56.1,3/4,117.8,14,502(-8),[西] 辻野泰之
15,8,15,レトロフィット,牝5,55,菱田裕二,1:57.1,6,57.5,12,490(-6),[東] 伊藤圭三
