着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,8,ヤマニンマヒア,牡5,57,角田大和,1:48.4,,6.5,3,452(-4),[西] 松永幹夫
2,8,14,ディープハーモニー,牡4,57,泉谷楓真,1:48.7,1.1/2,16.9,5,496(+6),[西] 本田優
3,4,6,ミスミルドレッド,牝4,55,菅原明良,1:48.8,3/4,4.9,2,438(0),[東] 小島茂之
4,4,5,ダノンセレスタ,牡4,57,吉田隼人,1:48.9,1/2,2.0,1,498(-4),[西] 音無秀孝
5,6,9,ヒルノアントラ,セ4,57,富田暁,1:48.9,ハナ,52.0,10,470(+4),[西] 昆貢
6,7,12,マーニ,牡5,57,三津谷隼,1:48.9,ハナ,33.6,8,452(-14),[西] 鮫島一歩
7,6,10,サマービート,牡4,57,津村明秀,1:49.0,1/2,7.5,4,468(+4),[西] 四位洋文
8,3,3,レミニシェンザ,牝4,55,亀田温心,1:49.1,3/4,32.4,7,466(+2),[西] 羽月友彦
9,8,13,ミッキーハッスル,セ4,57,菱田裕二,1:49.4,2,56.4,12,442(-8),[東] 久保田貴
10,1,1,キタノポケット,牝4,55,武士沢友,1:49.7,1.3/4,109.8,14,382(-4),[東] 深山雅史
11,2,2,ローレリスト,牡4,57,横山和生,1:49.7,クビ,94.9,13,470(+8),[東] 中川公成
12,3,4,ナムラドン,牡4,57,勝浦正樹,1:49.9,3/4,22.1,6,478(+2),[西] 清水久詞
13,7,11,ショウナンダイキチ,牡4,57,藤井勘一,1:50.0,1,53.1,11,498(+6),[西] 松下武士
14,5,7,リアルシング,牡4,57,斎藤新,1:50.4,2,36.8,9,528(+6),[西] 池添兼雄
