着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,2,ワンダーマンボ,牝5,55,横山和生,1:52.1,,9.7,6,474(+4),[東] 久保田貴
2,7,13,アドマイヤビーナス,牝5,55,西村淳也,1:52.7,3.1/2,10.9,7,474(-2),[西] 須貝尚介
3,6,11,ペイシャノリッジ,牝4,55,森裕太朗,1:52.7,クビ,6.7,2,410(-2),[西] 吉田直弘
4,3,4,リーピングリーズン,牝5,55,鮫島克駿,1:52.8,クビ,70.7,15,504(+10),[西] 吉岡辰弥
5,6,10,オレンジペコ,牝4,55,富田暁,1:52.9,1/2,29.3,11,478(+4),[西] 武英智
6,3,5,ジュールサイクル,牝4,55,柴山雄一,1:52.9,クビ,43.8,13,446(-12),[東] 田中剛
7,5,9,ペイシャキュウ,牝5,55,丸田恭介,1:53.1,3/4,11.3,8,440(0),[東] 蛯名利弘
8,5,8,サトノガイア,牝4,55,泉谷楓真,1:53.1,クビ,11.5,9,474(+10),[西] 高橋亮
9,8,15,フォークテイル,牝5,55,川田将雅,1:53.2,3/4,9.2,4,454(+2),[東] 中川公成
10,2,3,ペイシャクレア,牝5,55,団野大成,1:53.6,2.1/2,51.2,14,424(+6),[西] 坂口智康
11,1,1,ホウオウヒミコ,牝5,55,大野拓弥,1:53.8,3/4,7.0,3,462(+8),[東] 池上昌和
12,4,7,スマートアリエル,牝4,55,和田竜二,1:53.8,アタマ,26.7,10,460(-6),[西] 辻野泰之
13,4,6,ラヴィンフォール,牝4,55,吉田隼人,1:54.2,2.1/2,4.6,1,492(+2),[西] 友道康夫
14,8,14,ラブリーエンジェル,牝4,55,菊沢一樹,1:54.3,1/2,30.6,12,444(0),[東] 堀井雅広
15,7,12,ピュアブレンド,牝4,55,津村明秀,1:54.4,3/4,9.6,5,482(-2),[東] 中川公成
