着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,13,エムオーシャトル,牝3,53,木幡初也,1:09.8,,55.8,9,454(+2),[東] 鹿戸雄一
2,8,14,アヴェラーレ,牝3,53,戸崎圭太,1:09.8,クビ,2.9,1,442(+22),[東] 岩戸孝樹
3,6,10,ダノンボヌール,牝4,55,田辺裕信,1:10.1,1.3/4,94.1,12,494(-8),[西] 村山明
4,5,7,サルビア,牝3,53,池添謙一,1:10.3,1.1/4,3.7,3,468(-2),[西] 鈴木孝志
5,3,4,クルークヴァール,牡6,57,三浦皇成,1:10.3,ハナ,30.7,8,476(-8),[西] 浅見秀一
6,5,8,ケワロス,牝6,55,Ｍ．デム,1:10.5,1.1/4,19.4,6,464(0),[西] 牧浦充徳
7,4,5,リヴェール,牝4,55,津村明秀,1:10.5,クビ,18.2,5,444(-2),[西] 鮫島一歩
8,1,1,スンリ,牝3,53,川田将雅,1:10.5,ハナ,3.2,2,468(+2),[西] 清水久詞
9,7,12,グロリユーノワール,牝3,53,野中悠太,1:10.6,3/4,82.3,11,438(0),[東] 清水英克
10,4,6,サトノジヴェルニー,牡4,57,岩田望来,1:10.7,1/2,11.4,4,456(+6),[西] 音無秀孝
11,6,9,ナンゴクアイネット,牝6,55,石橋脩,1:10.8,クビ,72.8,10,470(+2),[西] 鮫島一歩
12,7,11,ニシノコデマリ,牝6,55,武藤雅,1:10.8,アタマ,109.0,13,432(+6),[東] 松山将樹
13,2,2,マリノディアナ,牝6,55,柴田善臣,1:11.0,3/4,299.7,14,444(-4),[東] 水野貴広
14,3,3,バスクベレー,セ5,57,菅原明良,1:11.6,4,23.4,7,470(+2),[東] 黒岩陽一
