着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,14,ドナウエレン,牝3,54,斎藤新,1:12.0,,4.9,2,470(+6),[西] 高野友和
2,1,1,クローリスノキセキ,牝3,54,菱田裕二,1:12.5,3,37.1,8,440(0),[東] 宮田敬介
3,5,10,コスモサンレミ,牝3,54,丹内祐次,1:12.6,1,45.8,11,444(0),[東] 中野栄治
4,5,9,タマモダイジョッキ,牡3,56,城戸義政,1:13.0,2,32.2,7,458(+2),[西] 南井克巳
5,8,16,シゲルセンム,牝3,54,亀田温心,1:13.0,クビ,8.3,4,448(0),[西] 谷潔
6,1,2,ナリタエール,牝3,54,勝浦正樹,1:13.1,クビ,13.1,6,400(-4),[西] 宮本博
7,3,5,フレンドパル,牝3,54,丸田恭介,1:13.1,クビ,43.7,9,466(+2),[東] 深山雅史
8,3,6,ダブルスナッチ,牝3,54,津村明秀,1:13.1,アタマ,6.9,3,412(-2),[東] 宗像義忠
9,4,8,ブロンズレッド,牡3,56,西村淳也,1:13.2,1/2,9.0,5,524(-4),[西] 牧浦充徳
10,6,12,ジャストザビアンカ,牝3,54,高倉稜,1:13.3,1/2,171.5,15,454(+20),[西] 牧浦充徳
11,2,3,バイシクルキック,牡3,56,原田和真,1:13.4,クビ,124.6,14,460(-4),[東] 栗田徹
12,6,11,アンジュソレイユ,牝3,54,鮫島良太,1:13.6,1.1/2,47.7,12,450(+14),[西] 清水久詞
13,7,13,ココクラッシュ,牝3,54,荻野琢真,1:13.7,クビ,235.6,16,408(-8),[西] 梅田智之
14,8,15,スティクス,牝3,54,吉田隼人,1:14.5,5,2.4,1,478(+4),[西] 武幸四郎
15,4,7,マイネルアミスター,牡3,56,菅原明良,1:14.7,1,44.2,10,484(+4),[東] 古賀慎明
16,2,4,スイートクラウン,牝3,54,柴山雄一,1:16.3,10,50.2,13,462(-2),[東] 石毛善彦
