着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,8,サトノギャロス,牡5,55,津村明秀,1:49.6,,4.3,1,528(-2),[西] 西園正都
2,8,14,メイショウワザシ,牡6,56,西村淳也,1:49.7,1,10.3,5,530(-8),[西] 南井克巳
3,6,10,アッシェンプッテル,牝5,53,城戸義政,1:50.2,2.1/2,4.5,2,516(0),[西] 奥村豊
4,5,9,サンデーウィザード,牡9,55,荻野琢真,1:50.2,ハナ,71.3,15,468(-2),[西] 大久保龍
5,7,12,モズアトラクション,セ7,57,菱田裕二,1:50.3,1/2,15.4,7,486(-4),[西] 松下武士
6,4,6,ダイアナブライト,牝5,52,菅原明良,1:50.4,3/4,8.6,4,444(-4),[西] 石坂公一
7,4,7,ライトウォーリア,牡4,54,斎藤新,1:50.5,1/2,5.4,3,500(0),[西] 高野友和
8,3,5,クレスコブレイブ,牡7,53,勝浦正樹,1:50.7,3/4,16.4,8,522(-8),[西] 飯田雄三
9,8,15,エアウィンザー,セ7,56,吉田隼人,1:50.8,3/4,14.5,6,510(+2),[西] 新谷功一
10,7,13,バーンスター,牡5,54,秋山真一,1:50.8,クビ,22.4,10,504(+2),[西] 谷潔
11,2,3,ダイシンインディー,牡5,54,丹内祐次,1:51.1,1.3/4,46.7,13,546(0),[東] 戸田博文
12,2,2,ブランクエンド,牡5,54,亀田温心,1:51.2,1/2,17.6,9,484(-2),[東] 加藤征弘
13,1,1,コマビショウ,牡6,55,鮫島良太,1:51.3,クビ,60.8,14,492(-6),[西] 南井克巳
14,3,4,デザートスネーク,セ7,54,黛弘人,1:51.3,クビ,30.7,11,480(-2),[東] 武井亮
15,6,11,スパーダ,牡6,54,中井裕二,1:54.1,大,40.5,12,510(+16),[東] 加藤士津
