着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,アトリビュート,牝4,55,西村淳也,1:36.4,,4.6,1,440(-4),[西] 高野友和
2,3,5,カガジャスティス,牡4,57,菅原明良,1:36.4,クビ,8.7,6,518(+4),[東] 萱野浩二
3,1,1,タンジェリンムーン,牝4,55,小沢大仁,1:36.8,2.1/2,5.0,4,458(+16),[西] 松永昌博
4,5,9,アーニングフェイム,牝4,55,泉谷楓真,1:37.2,2.1/2,21.5,7,456(-4),[西] 浜田多実
5,7,13,ヴェルザスカ,牝4,55,吉田隼人,1:37.5,1.3/4,7.6,5,452(+10),[西] 今野貞一
6,2,4,ロッタチャンセズ,牝4,55,津村明秀,1:37.6,1/2,26.9,8,386(-2),[東] 堀宣行
7,3,6,ヒナノコバン,牡4,57,秋山稔樹,1:37.7,1/2,109.0,14,466(+2),[東] 本間忍
8,4,8,マーベラスアゲン,牡5,57,小林凌大,1:37.8,3/4,41.0,9,488(-8),[東] 加藤和宏
9,6,12,ノストラダムス,牡6,57,秋山真一,1:37.9,3/4,4.7,2,492(-8),[西] 鈴木孝志
10,2,3,ディーイストワール,牡5,57,勝浦正樹,1:38.0,クビ,102.4,13,456(-2),[東] 大和田成
11,7,14,ウィスパリンホープ,牝4,55,横山和生,1:38.0,クビ,4.9,3,504(+26),[西] 昆貢
12,1,2,ラヴィッスマン,牡5,57,菱田裕二,1:38.2,3/4,87.5,11,542(+2),[西] 坂口智康
13,4,7,グラスディアブロ,牡4,57,丹内祐次,1:38.4,1.1/2,132.4,15,466(-8),[東] 手塚貴久
14,6,11,パンダノポケット,牝4,55,吉田豊,1:38.8,2.1/2,44.0,10,426(0),[東] 高橋文雅
15,8,16,エルモアットーレ,牡4,57,丸田恭介,1:38.9,1/2,98.4,12,498(+2),[西] 吉岡辰弥
16,5,10,ミッキーフォンテン,牝5,55,菊沢一樹,1:40.1,7,168.6,16,404(-8),[東] 菊沢隆徳
