着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,レイハリア,牝3,54,亀田温心,1:10.6,,8.8,6,444(0),[東] 田島俊明
2,6,11,ルルルージュ,牝3,54,菊沢一樹,1:10.8,1.1/2,35.3,10,476(-6),[東] 菊沢隆徳
3,5,9,モンファボリ,牝3,54,吉田隼人,1:11.0,1,3.2,1,426(-4),[西] 須貝尚介
4,6,10,スマイルアモーレ,牝3,54,横山和生,1:11.1,3/4,15.5,7,438(+4),[東] 加藤士津
5,8,14,カラパタール,牝3,54,津村明秀,1:11.1,アタマ,5.0,2,440(-6),[東] 池上昌和
6,7,12,タマモダイジョッキ,牡3,56,泉谷楓真,1:11.2,クビ,8.8,5,456(-8),[西] 南井克巳
7,1,1,ジャガード,牡3,56,吉田豊,1:11.3,3/4,69.6,12,418(-2),[東] 和田雄二
8,8,15,ノボミラクル,牡3,56,小林凌大,1:11.4,1/2,125.7,13,472(0),[東] 天間昭一
9,4,6,ヒトヨギリ,牝3,54,秋山真一,1:11.4,クビ,7.1,4,450(-2),[西] 橋田満
10,3,5,カトルショセット,牝3,54,菅原明良,1:11.7,1.1/2,6.7,3,456(+2),[東] 黒岩陽一
11,2,2,テセウス,牡3,56,小林脩斗,1:11.7,クビ,31.8,9,436(-14),[東] 奥平雅士
12,5,8,ピースダンス,牝3,54,西村淳也,1:11.7,クビ,154.0,15,392(-2),[西] 森秀行
13,4,7,セピアノーツ,牝3,54,黛弘人,1:12.2,3,130.2,14,472(+2),[東] 青木孝文
14,7,13,サニーオーシャン,牡3,56,菱田裕二,1:12.4,1.1/4,17.1,8,450(+2),[東] 中野栄治
15,3,4,セイウンエンプレス,牝3,54,勝浦正樹,1:12.4,クビ,66.4,11,372(0),[東] 本間忍
