着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ワンダーコノシュア,牡5,57,坂井瑠星,2:34.8,,18.5,9,500(0),[東] 斎藤誠
2,2,2,ウインベイランダー,牡4,57,武藤雅,2:35.5,4,17.0,7,488(+2),[西] 寺島良
3,4,4,テーオーフォルテ,牡7,57,秋山真一,2:35.7,1.1/4,17.3,8,526(+4),[西] 藤岡健一
4,8,10,ルタンブル,牝5,55,勝浦正樹,2:36.0,1.3/4,6.3,3,468(+4),[東] 小手川準
5,7,7,マイネルコロンブス,牡4,57,丹内祐次,2:36.2,1.1/2,3.0,1,464(-4),[東] 清水英克
6,1,1,ダブルフラット,牡6,57,鮫島克駿,2:36.8,3.1/2,4.6,2,502(+6),[西] 辻野泰之
7,7,8,サトノゴールド,セ4,57,西村淳也,2:37.7,5,18.6,10,468(+8),[西] 須貝尚介
8,5,5,モクレレ,セ7,57,菅原明良,2:37.8,3/4,8.5,5,502(-2),[東] 国枝栄
9,8,9,カンバラ,牝4,55,津村明秀,2:40.7,大,16.9,6,480(-6),[東] 黒岩陽一
10,6,6,バルバレスコ,牝4,55,横山和生,2:41.2,3,6.5,4,496(+4),[東] 宗像義忠
