着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,4,シンシティ,牝4,55,田中健,1:10.5,,2.8,1,466(+2),[西] 木原一良
2,6,11,パーティナシティ,牡5,57,横山和生,1:10.9,2.1/2,25.9,9,512(+24),[西] 高橋義忠
3,4,7,ココロノイコロ,牡6,57,菊沢一樹,1:10.9,アタマ,10.3,5,442(-6),[東] 伊坂重信
4,1,1,トモジャドット,牡5,57,菅原明良,1:10.9,アタマ,11.2,6,552(+10),[東] 小笠倫弘
5,2,3,ナムラブル,牡5,57,丸田恭介,1:11.1,3/4,34.6,11,504(+6),[東] 石栗龍彦
6,4,6,ロゼキルシュ,牝4,55,亀田温心,1:11.1,クビ,40.7,12,488(-2),[西] 杉山晴紀
7,5,9,バナナボート,牡7,57,秋山稔樹,1:11.1,アタマ,44.9,13,452(-6),[東] 萱野浩二
8,8,15,コパシーナ,セ4,57,永野猛蔵,1:11.3,1,6.1,3,486(+6),[東] 伊藤圭三
9,8,14,ラヴノット,牝6,55,小林凌大,1:11.4,3/4,214.1,15,490(+8),[東] 小西一男
10,3,5,ハナブショウ,牝5,55,津村明秀,1:11.5,1/2,9.9,4,448(-8),[東] 相沢郁
11,7,12,ビートマジック,セ5,57,坂井瑠星,1:11.8,1.3/4,5.7,2,468(-8),[西] 小林真也
12,5,8,エターナルダイヤ,牡4,57,木幡初也,1:12.5,4,19.5,8,488(-10),[東] 宗像義忠
13,6,10,グランマリアージュ,牝4,55,西村淳也,1:12.6,1/2,14.9,7,476(+12),[西] 牧浦充徳
14,2,2,アスカリ,セ5,57,富田暁,1:12.9,1.3/4,31.6,10,504(-6),[西] 西園正都
15,7,13,ピシュマニエ,牝4,55,藤田菜七,1:13.0,1/2,91.7,14,480(+22),[東] 田中清隆
