着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,ダンディズム,セ5,57,富田暁,2:14.5,,5.0,3,472(+8),[西] 野中賢二
2,3,3,ロワンディシー,牡3,54,秋山真一,2:14.9,2.1/2,2.5,1,454(-2),[西] 北出成人
3,7,10,サンデイビス,牡3,54,田中勝春,2:15.0,3/4,16.4,7,494(-2),[東] 藤原辰雄
4,8,12,レットミーアウト,牝4,55,丹内祐次,2:15.7,4,12.7,5,480(0),[東] 水野貴広
5,6,7,ダノンセレスタ,牡4,57,横山和生,2:15.7,アタマ,4.6,2,494(-2),[西] 音無秀孝
6,8,11,ウインヴァカンス,牝3,52,小崎綾也,2:15.9,1.1/4,21.6,9,448(+4),[西] 寺島良
7,5,5,ノーウィック,牡4,57,勝浦正樹,2:16.1,3/4,20.4,8,482(-2),[西] 四位洋文
8,1,1,メラーキ,牡4,57,吉田隼人,2:16.1,クビ,10.2,4,486(+6),[西] 友道康夫
9,2,2,フルネーズ,牡3,54,秋山稔樹,2:16.4,1.1/2,43.5,10,510(+16),[東] 小笠倫弘
10,6,8,キタサンシンドー,牝3,52,西村淳也,2:16.7,2,14.0,6,474(-4),[西] 斉藤崇史
11,5,6,ララロトリー,セ4,57,小沢大仁,2:16.7,アタマ,149.5,12,468(+2),[西] 坂口智康
12,4,4,コスモホクシン,牡3,54,斎藤新,2:17.2,3,46.6,11,482(+6),[東] 粕谷昌央
