着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,7,アンドヴァラナウト,牝3,52,福永祐一,1:58.2,,1.7,1,434(-4),[西] 池添学
2,2,3,ダノンドリーマー,牡3,54,岩田望来,1:58.4,1.1/4,4.9,2,488(-2),[西] 藤原英昭
3,2,4,アスターナランハ,牡3,54,国分優作,1:59.0,3.1/2,22.3,5,460(-10),[西] 南井克巳
4,3,5,シャドウエリス,牝3,52,幸英明,1:59.0,クビ,15.1,4,452(+10),[西] 友道康夫
5,1,2,マイネルジャッカル,牡3,54,藤井勘一,1:59.1,クビ,40.0,8,462(-6),[西] 西園正都
6,5,10,ワイドエンペラー,牡3,54,藤岡康太,1:59.1,ハナ,6.0,3,508(+18),[西] 藤岡健一
7,1,1,レインカルナティオ,牡4,57,田辺裕信,1:59.4,1.1/2,28.1,7,494(+12),[東] 小西一男
8,3,6,ジェイケイエピファ,牝4,55,菅原明良,1:59.4,クビ,47.9,10,486(+4),[東] 堀井雅広
9,7,15,ビートザウイングス,セ4,57,武藤雅,1:59.5,クビ,27.3,6,468(0),[東] 手塚貴久
10,6,11,マジストラル,牡5,57,西村淳也,2:00.0,3.1/2,46.4,9,496(-6),[西] 長谷川浩
11,6,12,ナムラカミカゼ,牡4,57,小崎綾也,2:00.1,クビ,293.0,18,484(+4),[西] 村山明
12,7,13,ウエスタンランポ,牝5,55,柴田善臣,2:00.1,クビ,112.2,12,426(+4),[東] 深山雅史
13,4,8,ラヴベローナ,牝6,55,丸山元気,2:00.2,3/4,96.3,11,476(-16),[西] 羽月友彦
14,8,18,ナムラスワガー,牡3,54,田中健,2:00.4,1,144.1,13,498(0),[西] 荒川義之
15,8,16,ローレリスト,牡4,57,宮崎北斗,2:01.9,9,246.4,15,468(+6),[東] 中川公成
16,8,17,フォーキャスト,牡4,57,吉田豊,2:02.0,1/2,272.1,17,534(-2),[東] 戸田博文
17,5,9,ララロトリー,セ4,57,大庭和弥,2:03.3,8,185.5,14,466(-6),[東] 粕谷昌央
18,7,14,シャルマンシェリー,牝3,52,酒井学,2:03.9,3.1/2,259.3,16,466(-2),[西] 佐々木晶
