着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,レジェモー,牝4,55,川又賢治,1:10.6,,31.5,10.0,442(+2),[西] 杉山佳明
2,1,1,ジェットマックス,牡4,57,松本大輝,1:10.7,3/4,13.7,7.0,506(-6),[西] 森秀行
2,4,7,フリード,牝3,53,丹内祐次,1:10.7,同着,4.8,3.0,506(0),[西] 西園正都
4,6,10,レッチェバロック,牝4,55,杉原誠人,1:10.8,1/2,4.4,2.0,496(0),[東] 藤沢和雄
5,3,4,ヒートライトニング,牝4,55,秋山稔樹,1:10.9,1/2,31.0,9.0,478(+4),[東] 堀井雅広
6,4,6,カネコメアサヒ,牡5,57,西村淳也,1:11.0,1/2,14.1,8.0,432(-2),[西] 中尾秀正
7,8,14,コウバコ,牝3,53,菅原明良,1:11.1,3/4,12.0,5.0,480(+6),[西] 北出成人
8,5,8,スズカユース,牝5,55,黛弘人,1:11.2,1/2,33.7,11.0,450(+2),[東] 柄崎孝
9,2,2,トモジャドット,牡5,57,横山和生,1:11.2,クビ,10.6,4.0,532(+2),[東] 小笠倫弘
10,5,9,メラナイト,セ6,57,津村明秀,1:11.3,クビ,3.6,1.0,468(-2),[西] 佐々木晶
11,7,13,エイユーストロング,牡3,55,横山琉人,1:11.6,2,40.3,12.0,470(-2),[西] 鈴木孝志
12,6,11,スズノフブキ,セ7,57,勝浦正樹,1:11.7,1/2,98.0,14.0,492(-2),[東] 高橋裕
13,7,12,トリプルシックス,牝4,55,斎藤新,1:11.7,ハナ,12.2,6.0,478(-6),[東] 古賀史生
14,3,5,インウィクトス,牡4,57,柴山雄一,1:11.9,3/4,78.1,13.0,470(+2),[東] 小桧山悟
除,2,3,プレジールミノル,牡3,55,亀田温心,,,---,,496(+4),[西] 北出成人
