着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,9,ギャラクシーエッジ,牡3,55,菅原明良,1:48.0,,5.5,3,484(+4),[東] 萩原清
2,8,13,フラリオナ,牝3,53,菱田裕二,1:48.4,2.1/2,6.5,4,414(-6),[西] 武幸四郎
3,7,10,フレイミングサン,牝3,53,亀田温心,1:48.5,1/2,16.0,6,442(+6),[東] 辻哲英
4,5,6,エニシノウタ,牝3,53,富田暁,1:48.6,1,4.2,2,440(0),[西] 笹田和秀
5,4,5,フォーチュンリング,牝6,55,黛弘人,1:48.7,1/2,25.9,7,454(-6),[東] 田中清隆
6,1,1,ゼンダンピューマ,セ3,55,丹内祐次,1:48.8,1/2,53.6,12,454(0),[東] 藤原辰雄
7,3,3,アルタグラシア,牝4,55,秋山稔樹,1:48.9,1/2,11.9,5,470(-4),[西] 小林真也
8,6,8,ハローキャンディ,牝4,55,小林脩斗,1:49.0,3/4,36.4,9,444(-10),[東] 久保田貴
9,7,11,ショコラブリアン,牝4,55,泉谷楓真,1:49.1,クビ,2.7,1,522(-8),[東] 尾関知人
10,2,2,リスカム,セ3,55,横山和生,1:49.2,3/4,28.4,8,484(+2),[西] 昆貢
11,8,12,ローズパルファン,牝4,55,宮崎北斗,1:49.2,クビ,43.1,10,426(-10),[東] 田中剛
12,5,7,ルージュアリュール,牝3,53,斎藤新,1:49.4,1.1/4,70.7,13,428(-2),[西] 松永幹夫
13,4,4,コスミックエナジー,牝4,55,西村淳也,1:49.7,1.3/4,46.1,11,466(-6),[西] 高野友和
