0,1,2,3
単勝,13,4980,11
複勝,13 4 7,"1,290 460 410",11 8 7
枠連,3 - 7,3850,17
馬連,4 - 13,25930,52
ワイド,4 - 13 7 - 13 4 - 7,"6,680 9,480 2,780",54 65 30
馬単,13 → 4,46520,101
三連複,4 - 7 - 13,137800,232
三連単,13 → 4 → 7,1097370,1438
