0,1,2,3
単勝,3,2120,8
複勝,3 11 2,550 220 250,8 3 5
枠連,3 - 7,1060,5
馬連,3 - 11,5500,24
ワイド,3 - 11 2 - 3 2 - 11,"1,780 1,980 750",23 25 8
馬単,3 → 11,11610,48
三連複,2 - 3 - 11,11020,44
三連単,3 → 11 → 2,96060,320
