0,1,2,3
単勝,1,390,2
複勝,1 2 3,"170 210 1,320",2 4 9
枠連,1 - 2,1280,6
馬連,1 - 2,1320,5
ワイド,1 - 2 1 - 3 2 - 3,"540 3,260 5,020",6 28 34
馬単,1 → 2,2360,9
三連複,1 - 2 - 3,18800,52
三連単,1 → 2 → 3,64540,198
