0,1,2,3
単勝,9,1690,6
複勝,9 4 7,790 490 660,5 2 4
枠連,4 - 8,2320,6
馬連,4 - 9,4230,9
ワイド,4 - 9 7 - 9 4 - 7,"890 1,470 940",8 16 9
馬単,9 → 4,12830,21
三連複,4 - 7 - 9,9350,25
三連単,9 → 4 → 7,95740,151
