0,1,2,3
単勝,2,570,2
複勝,2 8 15,220 370 560,2 5 9
枠連,1 - 4,2050,10
馬連,2 - 8,3340,7
ワイド,2 - 8 2 - 15 8 - 15,"1,170 1,880 2,110",7 24 29
馬単,2 → 8,5580,10
三連複,2 - 8 - 15,14300,43
三連単,2 → 8 → 15,77250,206
