0,1,2,3
単勝,10,460,2
複勝,10 6 16,190 240 690,1 4 10
枠連,3 - 5,900,3
馬連,6 - 10,1530,5
ワイド,6 - 10 10 - 16 6 - 16,"610 1,910 2,300",3 26 30
馬単,10 → 6,3080,8
三連複,6 - 10 - 16,10630,37
三連単,10 → 6 → 16,46550,137
