0,1,2,3
単勝,10,370,2
複勝,10 3 2,"180 1,560 870",2 12 9
枠連,3 - 7,10050,22
馬連,3 - 10,10330,31
ワイド,3 - 10 2 - 10 2 - 3,"3,640 1,530 6,630",34 18 58
馬単,10 → 3,12250,45
三連複,2 - 3 - 10,34770,97
三連単,10 → 3 → 2,166040,466
