0,1,2,3
単勝,10,450,2
複勝,10 14 8,180 300 830,1 6 10
枠連,5 - 7,540,1
馬連,10 - 14,2690,12
ワイド,10 - 14 8 - 10 8 - 14,"1,150 3,060 4,510",12 34 43
馬単,10 → 14,4530,20
三連複,8 - 10 - 14,32030,88
三連単,10 → 14 → 8,151920,449
