0,1,2,3
単勝,8,670,4
複勝,8 5 15,"280 1,200 630",4 12 9
枠連,3 - 4,3560,17
馬連,5 - 8,8410,30
ワイド,5 - 8 8 - 15 5 - 15,"2,440 2,560 8,690",28 32 71
馬単,8 → 5,14190,51
三連複,5 - 8 - 15,50760,144
三連単,8 → 5 → 15,291930,776
