0,1,2,3
単勝,16,2790,9
複勝,16 8 12,690 230 150,10 3 1
枠連,4 - 8,6310,21
馬連,8 - 16,10480,32
ワイド,8 - 16 12 - 16 8 - 12,"3,170 1,640 630",34 16 4
馬単,16 → 8,22930,62
三連複,8 - 12 - 16,10270,29
三連単,16 → 8 → 12,111310,321
