0,1,2,3
単勝,8,1260,7
複勝,8 11 1,380 160 250,7 1 4
枠連,4 - 6,590,2
馬連,8 - 11,3720,18
ワイド,8 - 11 1 - 8 1 - 11,"1,320 1,790 690",19 24 4
馬単,8 → 11,8950,39
三連複,1 - 8 - 11,10690,38
三連単,8 → 11 → 1,72260,248
