0,1,2,3
単勝,5,440,2
複勝,5 11 4,170 130 190,3 1 5
枠連,3 - 6,490,2
馬連,5 - 11,960,2
ワイド,5 - 11 4 - 5 4 - 11,380 670 410,2 9 3
馬単,5 → 11,1820,2
三連複,4 - 5 - 11,1900,5
三連単,5 → 11 → 4,8980,19
