0,1,2,3
単勝,7,280,1
複勝,7 9 4,120 140 160,1 2 4
枠連,7 - 8,370,1
馬連,7 - 9,450,1
ワイド,7 - 9 4 - 7 4 - 9,180 330 320,1 4 3
馬単,7 → 9,840,1
三連複,4 - 7 - 9,1010,2
三連単,7 → 9 → 4,3200,2
