着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,10,デンコウウノ,牡5,57,鮫島良太,1:08.4,,50.1,11,498(-6),[西] 渡辺薫彦
2,1,1,エスティタート,牝3,53,横山典弘,1:08.4,アタマ,2.8,1,440(-10),[西] 松永幹夫
3,6,12,グレイトチャーター,牡4,57,石橋脩,1:08.6,1.1/4,8.3,5,480(+10),[西] 鮫島一歩
4,5,9,キングハート,牡3,55,北村宏司,1:08.6,ハナ,5.1,2,474(-2),[東] 星野忍
5,1,2,ナイトフォックス,牡4,57,丸田恭介,1:08.8,1.1/4,6.5,4,468(-4),[東] 大竹正博
6,7,13,エリーティアラ,牝4,55,和田竜二,1:08.9,1/2,21.2,7,468(+4),[東] 武市康男
7,2,4,ネバーリグレット,セ3,55,田辺裕信,1:08.9,クビ,15.1,6,484(-10),[東] 木村哲也
8,4,7,テンテマリ,牝5,55,蛯名正義,1:08.9,クビ,63.6,13,452(+2),[東] 柄崎孝
9,8,15,トシザキミ,牝5,55,柴田大知,1:09.0,1/2,93.2,14,486(-2),[西] 鮫島一歩
10,7,14,イキオイ,牡4,57,勝浦正樹,1:09.1,1/2,57.1,12,442(+2),[東] 杉浦宏昭
11,4,8,クラウンカイザー,牡7,57,柴山雄一,1:09.2,1/2,190.0,16,494(-4),[西] 大根田裕
12,3,5,レッドルモンド,牡4,57,戸崎圭太,1:09.2,アタマ,6.2,3,516(-6),[東] 藤沢和雄
13,8,16,スノーエンジェル,牝4,55,柴田善臣,1:09.4,1.1/4,30.4,8,452(+2),[西] 浅見秀一
14,3,6,トーセンラーク,牝4,55,江田照男,1:09.4,クビ,40.8,9,476(+10),[東] 菅原泰夫
15,2,3,センセーション,牝5,55,内田博幸,1:09.5,クビ,43.9,10,478(-8),[西] 矢作芳人
16,6,11,サンライズポパイ,牡8,57,大野拓弥,1:09.7,1.1/4,112.2,15,472(+2),[西] 羽月友彦
