着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,9,タイセイドリーム,牡6,60,平沢健治,4:08.0,,1.6,1,540(+4),[西] 矢作芳人
2,6,7,シゲルヒノクニ,牡4,60,石神深一,4:08.1,3/4,11.9,4,504(+2),[東] 伊藤正徳
3,7,8,シンキングダンサー,牡3,58,山本康志,4:08.4,2,27.8,7,474(+4),[東] 武市康男
4,6,6,アイティテイオー,牡8,60,浜野谷憲,4:09.0,3.1/2,6.1,3,470(+6),[東] 竹内正洋
5,1,1,ルートヴィヒコード,牡4,60,小坂忠士,4:09.4,2.1/2,13.3,5,456(-4),[西] 長浜博之
6,4,4,ティリアンパープル,牝6,58,金子光希,4:10.2,5,42.1,8,478(-10),[東] 金成貴史
7,8,10,ウメジマダイオー,牡7,60,江田勇亮,4:10.3,3/4,119.1,10,532(+2),[東] 星野忍
8,3,3,マイネルマーク,牡8,60,上野翔,4:10.8,3,88.6,9,480(+10),[東] 高橋祥泰
9,8,11,ウインイルソーレ,牡5,60,蓑島靖典,4:11.9,7,171.5,11,484(+4),[東] 高橋祥泰
10,5,5,サンディアタッチ,牝4,58,五十嵐雄,4:16.1,大,23.1,6,466(0),[東] 岩戸孝樹
中,2,2,ブライアンキング,牡4,60,植野貴也,,,4.9,2,490(0),[西] 森田直行
