着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,6,トーホウアイレス,牝2,54,柴田善臣,1:34.9,,17.7,6,468(-4),[東] 田中清隆
2,8,11,アエロリット,牝2,54,横山典弘,1:34.9,ハナ,2.2,1,482(+6),[東] 菊沢隆徳
3,7,10,アピールバイオ,牝2,54,木幡巧也,1:35.2,2,5.9,3,442(0),[東] 牧光二
4,3,3,カリビアンゴールド,牝2,54,田中勝春,1:35.2,クビ,8.8,4,468(-4),[東] 小島太
5,6,8,サクセスムーン,牝2,54,木幡初広,1:35.3,クビ,25.3,7,434(+2),[東] 上原博之
6,7,9,ペイドメルヴェイユ,牝2,54,福永祐一,1:35.3,クビ,10.9,5,472(+8),[東] 藤沢和雄
7,1,1,キューバンマンボ,牝2,54,吉田隼人,1:35.4,1/2,27.5,8,426(-4),[東] 小西一男
8,6,7,クイントゥープル,牝2,54,柴田大知,1:35.6,1,77.6,9,432(-6),[東] 大和田成
9,4,4,ライズスクリュー,牝2,54,柴山雄一,1:35.8,1.1/2,111.9,11,446(-3),[東] 小野次郎
10,5,5,ニシノキララコ,牝2,54,勝浦正樹,1:36.1,2,105.9,10,430(-10),[東] 萱野浩二
11,2,2,オレンジポピー,牝2,54,岩部純二,1:36.5,2.1/2,402.7,12,468(+6),[東] 柴田政人
12,8,12,アンバーミニー,牝2,54,Ｍ．デム,1:40.9,大,3.8,2,454(+4),[西] 松永幹夫
