着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,4,ディーマジェスティ,牡3,56,蛯名正義,2:13.1,,1.4,1,476(+4),[東] 二ノ宮敬
2,7,10,ゼーヴィント,牡3,56,戸崎圭太,2:13.1,クビ,6.8,2,480(-2),[東] 木村哲也
3,7,9,プロディガルサン,牡3,56,田辺裕信,2:13.3,1.1/4,8.1,3,496(+8),[東] 国枝栄
4,6,7,ネイチャーレット,牡3,56,野中悠太,2:13.5,1.1/4,130.9,11,446(-4),[東] 根本康広
5,8,11,ノーブルマーズ,牡3,56,高倉稜,2:13.5,ハナ,47.6,8,470(0),[西] 宮本博
6,1,1,メートルダール,牡3,56,北村宏司,2:13.6,クビ,13.9,5,468(+2),[東] 戸田博文
7,5,5,マウントロブソン,牡3,56,川田将雅,2:13.7,3/4,13.5,4,486(+18),[東] 堀宣行
8,2,2,ピースマインド,牡3,56,大野拓弥,2:13.7,アタマ,98.8,10,434(-4),[西] 宮徹
9,3,3,プロフェット,牡3,56,石橋脩,2:13.9,1.1/4,34.8,7,462(+6),[西] 池江泰寿
10,8,12,ステイパーシスト,牡3,56,吉田豊,2:14.0,3/4,26.5,6,426(-6),[東] 尾関知人
11,6,8,ケンホファヴァルト,牡3,56,柴田善臣,2:14.2,1,215.3,12,446(-4),[西] 森秀行
12,5,6,キークラッカー,牡3,56,柴田大知,2:14.7,3,60.6,9,512(+10),[東] 土田稔
