着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,メラグラーナ,牝4,54,戸崎圭太,1:08.4,,2.1,1,522(-10),[西] 池添学
2,3,5,ナックビーナス,牝3,54,横山典弘,1:08.6,1.1/4,5.7,2,516(+2),[東] 杉浦宏昭
3,6,11,セカンドテーブル,牡4,56,五十嵐冬,1:08.6,ハナ,11.8,5,482(-2),[西] 崎山博樹
4,7,13,ローズミラクル,牡6,56,吉田隼人,1:08.8,1.1/4,50.2,11,544(-6),[西] 羽月友彦
5,7,14,トータルヒート,牝5,54,蛯名正義,1:08.9,1/2,40.3,10,458(+2),[西] 平田修
6,2,4,コスモドーム,牡5,56,松岡正海,1:08.9,アタマ,79.1,12,518(+4),[東] 金成貴史
7,5,9,イッテツ,牡4,56,幸英明,1:09.0,クビ,6.4,3,488(+4),[東] 斎藤誠
8,4,7,アクティブミノル,牡4,56,勝浦正樹,1:09.0,ハナ,10.3,4,492(-4),[西] 北出成人
9,1,2,ラズールリッキー,牝3,53,黛弘人,1:09.1,3/4,37.7,9,450(-2),[東] 武井亮
10,5,10,ヤマニンプチガトー,牝7,54,村田一誠,1:09.2,クビ,251.9,16,492(-4),[西] 木原一良
11,4,8,キングオブロー,牡7,56,柴田善臣,1:09.2,クビ,29.8,8,490(+8),[東] 伊藤伸一
12,6,12,シャトーウインド,牡6,56,大野拓弥,1:09.2,ハナ,213.5,14,468(-10),[西] 松下武士
13,2,3,アースソニック,牡7,58,石橋脩,1:09.3,クビ,22.5,7,490(-8),[西] 中竹和也
14,3,6,レッドラウダ,牡3,55,石川裕紀,1:09.5,1.1/4,11.8,6,518(0),[西] 音無秀孝
15,1,1,マイネルエテルネル,牡6,56,内田博幸,1:09.5,アタマ,98.1,13,492(-8),[西] 西園正都
16,8,16,シゲルカガ,牡5,57,吉田豊,1:10.1,3.1/2,224.1,15,524(-8),[西] 谷潔
