着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,6,ツクバアズマオー,牡5,56,吉田豊,2:00.9,,3.3,1,480(+8),[東] 尾形充弘
2,3,4,ルミナスウォリアー,牡5,56,柴山雄一,2:01.0,3/4,7.4,3,482(+8),[東] 和田正一
3,2,2,シャイニープリンス,牡6,58,江田照男,2:01.0,ハナ,20.6,10,496(-2),[東] 栗田博憲
4,6,9,マデイラ,牡7,56,勝浦正樹,2:01.2,1,133.9,13,492(0),[西] 荒川義之
5,6,10,クラリティスカイ,牡4,57,田辺裕信,2:01.2,クビ,8.0,4,504(-4),[東] 斎藤誠
6,1,1,バロンドゥフォール,セ6,56,木幡巧也,2:01.2,クビ,145.8,14,484(+10),[東] 久保田貴
7,8,13,マイネルフロスト,牡5,57,松岡正海,2:01.2,ハナ,11.4,7,490(+14),[東] 高木登
8,7,12,スピリッツミノル,牡4,56,蛯名正義,2:01.3,クビ,13.5,8,496(-6),[西] 本田優
9,3,3,ヤマニンボワラクテ,セ5,56,藤懸貴志,2:01.3,クビ,10.3,6,492(0),[西] 松永幹夫
10,7,11,ライズトゥフェイム,牡6,56,石川裕紀,2:01.4,3/4,25.0,11,492(+6),[東] 加藤征弘
11,4,5,ロンギングダンサー,牡7,56,大野拓弥,2:01.5,クビ,8.9,5,496(+10),[東] 田村康仁
12,5,8,シャドウパーティー,セ7,56,戸崎圭太,2:01.7,1.1/4,7.0,2,506(+14),[東] 堀宣行
13,8,14,マイネルラフレシア,牡3,55,丹内祐次,2:02.0,1.3/4,18.7,9,460(0),[東] 高橋裕
14,5,7,フェスティヴイェル,牡5,56,田中勝春,2:02.3,1.3/4,46.0,12,498(0),[東] 畠山吉宏
