着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,ベッラヴォルタ,牝3,54,菊沢一樹,1:09.5,,30.3,12,472(-10),[西] 加用正
2,5,9,ローランダー,牝3,54,団野大成,1:09.5,クビ,9.4,5,456(0),[西] 湯窪幸雄
3,4,7,マイネルヘルト,牡3,56,丹内祐次,1:09.5,アタマ,25.3,9,408(-4),[西] 西園正都
4,6,12,レインボービーム,牡3,56,勝浦正樹,1:09.6,クビ,12.4,6,468(-2),[東] 加藤和宏
5,3,6,テーオーソクラテス,牡3,56,古川吉洋,1:09.8,1,6.6,3,456(-6),[西] 奥村豊
6,5,10,アビエルト,牡3,56,菅原明良,1:09.9,3/4,8.1,4,476(-8),[西] 森秀行
7,4,8,リッチクレマチス,牝3,54,山田敬士,1:09.9,アタマ,16.3,8,448(-2),[東] 青木孝文
8,7,13,バトルカグヤ,牝3,54,黛弘人,1:09.9,クビ,13.2,7,448(-2),[西] 本田優
9,2,3,インザムービー,牝3,54,横山武史,1:09.9,クビ,4.0,1,468(-4),[西] 牧田和弥
10,1,2,メルテッドハニー,牝3,54,斎藤新,1:10.1,1.1/4,5.2,2,380(-14),[東] 大江原哲
11,6,11,キラービー,牡3,56,柴山雄一,1:10.2,3/4,183.2,16,428(-14),[東] 青木孝文
12,7,14,ミーハディビーナ,牝3,54,柴田大知,1:10.4,1.1/4,32.0,13,426(0),[東] 牧光二
13,3,5,アスタウンデッド,牡3,56,藤田菜七,1:10.7,2,28.1,10,410(-2),[東] 小島茂之
14,1,1,ディーズローリエ,牝3,54,菱田裕二,1:10.8,1/2,28.9,11,434(+4),[西] 岡田稲男
15,8,16,オイデヤスダイジン,牝3,54,原田和真,1:11.0,1.1/4,41.7,14,448(-10),[東] 金成貴史
16,8,15,コパノライダー,牡3,56,川又賢治,1:11.3,1.3/4,61.6,15,444(-10),[東] 斎藤誠
