着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,10,スマートランウェイ,牝4,55,秋山真一,1:47.8,,4.0,2,494(-4),[西] 角居勝彦
2,4,7,リーピングリーズン,牝4,55,坂井瑠星,1:48.0,1.1/4,18.3,8,488(-2),[西] 吉岡辰弥
3,2,3,シネマソングス,牝5,55,吉田隼人,1:48.1,1/2,16.3,7,426(0),[東] 小笠倫弘
4,7,12,テオレーマ,牝4,55,斎藤新,1:48.2,1/2,12.0,4,464(-6),[西] 石坂正
5,1,1,タイトロープウィン,牝4,55,西田雄一,1:48.4,1.1/4,43.6,12,436(+8),[東] 藤原辰雄
6,5,9,ベイコート,牝4,55,丸山元気,1:48.6,1.1/2,6.3,3,508(+8),[西] 高橋義忠
7,4,6,ティボリドライヴ,牝4,55,菱田裕二,1:48.7,1/2,13.2,5,466(-4),[西] 石坂公一
8,3,5,ミラクルブラッド,牝5,55,亀田温心,1:48.8,クビ,25.2,10,450(-6),[東] 相沢郁
9,5,8,ロジシルキー,牝4,55,和田竜二,1:48.9,1/2,3.1,1,548(0),[東] 大竹正博
10,6,11,アスターストーリー,牝6,55,荻野極,1:49.0,3/4,95.3,15,452(-4),[西] 湯窪幸雄
11,3,4,アポロマーキュリー,牝6,55,丹内祐次,1:49.1,1/2,40.5,11,472(+2),[東] 鈴木伸尋
12,8,14,アリア,牝5,55,柴山雄一,1:49.4,2,19.8,9,498(-8),[西] 武幸四郎
13,2,2,アマリリステソーロ,牝4,55,鮫島克駿,1:49.5,1/2,68.5,14,434(+6),[西] 高橋康之
14,8,15,ファステンバーグ,牝5,55,勝浦正樹,1:50.0,3,59.9,13,454(-6),[西] 西浦勝一
15,7,13,アイコニック,牝4,55,藤田菜七,1:51.1,7,13.9,6,438(-6),[東] 稲垣幸雄
