着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ヴァンケドミンゴ,牡4,57,酒井学,1:59.9,,5.5,2,464(-2),[西] 藤岡健一
2,5,7,バリングラ,セ6,57,秋山真一,2:00.2,2,10.6,5,536(-8),[東] 堀宣行
3,7,10,ネイビーブルー,牡7,57,菅原明良,2:00.4,1.1/4,98.1,13,510(-4),[東] 戸田博文
4,6,9,マイネルカレッツァ,牡8,57,丹内祐次,2:00.7,1.3/4,55.4,11,504(-14),[東] 加藤士津
5,5,6,シャンティローザ,牝6,55,鮫島克駿,2:00.7,クビ,55.6,12,492(+4),[西] 松永幹夫
6,7,11,ハウエバー,牡6,57,坂井瑠星,2:00.7,ハナ,48.5,10,432(+8),[東] 和田正一
7,4,5,マイネルラフレシア,牡7,57,黛弘人,2:00.8,1/2,43.5,9,476(+2),[東] 高橋裕
8,6,8,イノセントミューズ,牝4,55,西村淳也,2:00.8,ハナ,16.3,6,482(+2),[西] 笹田和秀
9,8,12,サトノエルドール,牡4,57,和田竜二,2:00.8,ハナ,2.4,1,468(-2),[東] 国枝栄
10,4,4,ウインガナドル,牡6,57,吉田隼人,2:01.0,3/4,5.5,3,460(-10),[東] 上原博之
11,2,2,ナルハヤ,牝6,55,藤田菜七,2:01.4,2.1/2,6.5,4,498(-2),[西] 梅田智之
12,1,1,マイネルキラメキ,牡5,57,柴田大知,2:01.4,クビ,28.2,8,434(0),[東] 和田雄二
13,8,13,ルナーランダー,牡7,57,菱田裕二,2:01.9,3,22.7,7,510(+4),[西] 岡田稲男
