着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,タガノカルラ,牡4,57,酒井学,1:10.9,,2.8,1,442(0),[西] 本田優
2,1,2,エイカイキャロル,牝4,55,国分優作,1:11.0,3/4,32.7,10,460(-6),[西] 坂口智康
3,7,14,マイネルアムニス,牡6,57,丹内祐次,1:11.9,5,38.3,11,506(-2),[東] 畠山吉宏
4,6,12,アーズローヴァー,牝4,55,吉田隼人,1:11.9,ハナ,18.2,6,448(-6),[西] 松下武士
5,4,7,パラレルキャリア,牝4,55,西村淳也,1:11.9,クビ,11.1,4,430(-10),[東] 加藤征弘
6,4,8,ガビーズドリーム,牡4,57,黛弘人,1:12.0,1/2,49.3,12,466(+4),[東] 中野栄治
7,5,10,フジマサディープ,牡4,57,横山武史,1:12.0,ハナ,3.7,2,494(-2),[東] 菊川正達
8,7,13,グリニッチヴィレジ,牝7,55,鮫島克駿,1:12.0,ハナ,32.3,9,430(-2),[東] 天間昭一
9,8,16,ノーブルプルート,牝6,55,嶋田純次,1:12.1,3/4,6.3,3,484(+2),[東] 水野貴広
10,6,11,パンドラフォンテン,牝6,55,柴田大知,1:12.2,1/2,18.5,7,468(+16),[東] 高橋裕
11,3,5,ラジオタイソウ,牡5,57,団野大成,1:12.3,1/2,53.3,13,520(-4),[西] 森秀行
12,3,6,マイネルパッセ,牡7,57,宮崎北斗,1:12.3,ハナ,19.9,8,464(0),[東] 萱野浩二
13,1,1,ジュンノサップ,牡4,57,柴山雄一,1:12.4,1/2,139.0,15,476(-10),[東] 畠山吉宏
14,2,3,ヴィクトリアポデル,牡4,57,勝浦正樹,1:12.5,クビ,12.0,5,492(+6),[東] 杉浦宏昭
15,8,15,ライクアジャーニー,牝5,55,杉原誠人,1:12.7,1.1/4,88.8,14,482(+2),[東] 宮田敬介
16,5,9,リゼ,牝4,55,菊沢一樹,1:14.4,大,216.1,16,446(+2),[東] 田中清隆
