着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,ヒュミドール,セ4,54,吉田豊,2:40.6,,28.3,10,462(-4),[東] 小手川準
2,2,4,エフェクトオン,牡4,56,田辺裕信,2:40.9,1.3/4,2.6,1,442(+2),[東] 久保田貴
3,7,14,ツクバソヴァール,牡4,54,木幡巧也,2:41.3,2.1/2,24.1,8,484(-2),[東] 杉浦宏昭
4,1,2,タンタフエルサ,牡5,55,菅原明良,2:41.5,1.1/4,36.6,12,446(+8),[東] 国枝栄
5,4,7,マイネルコロンブス,牡3,51,柴田大知,2:41.5,クビ,9.7,4,460(0),[東] 清水英克
6,3,6,ショパン,牡7,55,横山典弘,2:41.9,2.1/2,10.9,5,480(-4),[西] 角居勝彦
7,7,13,テーオーフォルテ,牡6,56,石橋脩,2:42.1,1.1/2,7.3,3,514(+2),[西] 藤岡健一
8,5,10,サンサルドス,牡4,54,北村宏司,2:42.5,2.1/2,15.0,6,542(+6),[西] 安田隆行
9,6,11,ミルトプレスト,牡6,55,丸田恭介,2:42.9,2.1/2,23.8,7,498(-16),[東] 佐藤吉勝
10,2,3,オクラホマ,牡6,53,内田博幸,2:42.9,クビ,108.2,16,516(-14),[東] 高橋文雅
11,8,16,コスモジャーベ,牡7,54,野中悠太,2:43.2,1.3/4,61.6,14,488(0),[東] 和田雄二
12,6,12,ブリリアントリリー,牝5,51,藤田菜七,2:43.6,2.1/2,45.3,13,482(+4),[東] 新開幸一
13,1,1,ロゼフェニックス,牡5,54,丸山元気,2:43.6,クビ,63.3,15,430(+2),[東] 高橋義博
14,5,9,ラボーナ,セ6,54,杉原誠人,2:43.8,1.1/4,31.1,11,550(+14),[東] 藤沢和雄
15,4,8,ハナザカリ,牝5,51,江田照男,2:44.2,2.1/2,27.4,9,494(-4),[東] 粕谷昌央
16,8,15,レッドエンヴィー,牡4,55,戸崎圭太,2:44.4,1.1/4,5.0,2,482(-12),[西] 須貝尚介
