着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,5,ハヤブサレジェンド,牡5,57,菊沢一樹,1:44.2,,7.2,4,516(+8),[東] 伊藤圭三
2,4,6,ブランクエンド,牡4,57,田辺裕信,1:44.2,クビ,6.4,3,476(-4),[東] 加藤征弘
3,1,1,エクリリストワール,牡4,57,戸崎圭太,1:44.4,1,2.3,1,526(-8),[東] 田中博康
4,7,13,ヴァイトブリック,牡4,57,三浦皇成,1:44.7,2,12.4,5,496(-10),[東] 和田正一
5,4,7,グランデストラーダ,牝4,55,レーン,1:44.8,クビ,5.1,2,490(-2),[西] 上村洋行
6,2,2,ラスティユース,牡5,57,田中勝春,1:45.0,1.1/4,109.1,12,500(-2),[東] 松永康利
7,5,8,ジェミニズ,牡6,57,丸田恭介,1:45.0,クビ,69.2,10,508(-8),[西] 新谷功一
8,2,3,ラレータ,牡6,57,木幡巧也,1:45.1,1/2,112.0,13,474(-6),[東] 林徹
9,6,11,フクサンローズ,牝6,55,柴田善臣,1:45.1,アタマ,23.8,8,462(+14),[東] 小西一男
10,5,9,クリノヒビキ,セ5,57,加藤祥太,1:45.2,クビ,223.5,14,490(-4),[西] 湯窪幸雄
11,8,14,マイネルツァイト,牡6,57,柴田大知,1:45.2,クビ,332.3,15,510(+4),[東] 大和田成
12,8,15,ナンヨーイザヨイ,牡4,57,北村宏司,1:45.2,アタマ,13.1,6,480(+8),[西] 松永幹夫
13,3,4,リョウランヒーロー,牡6,57,武藤雅,1:45.3,クビ,81.3,11,476(-10),[東] 小野次郎
14,6,10,フラワーストリーム,セ5,57,野中悠太,1:45.3,ハナ,43.0,9,472(+2),[東] 池上昌和
15,7,12,ヴィーヴァバッカス,牡5,57,蛯名正義,1:45.5,1.1/2,14.1,7,476(+2),[東] 田中清隆
