0,1,2,3
単勝,5,180,1
複勝,5 11 3,110 130 720,1 2 8
枠連,5 - 8,270,1
馬連,5 - 11,270,1
ワイド,5 - 11 3 - 5 3 - 11,"170 1,710 2,270",1 17 21
馬単,5 → 11,440,1
三連複,3 - 5 - 11,5710,17
三連単,5 → 11 → 3,14480,39
