0,1,2,3
単勝,1,360,1
複勝,1 8 9,140 130 140,3 1 2
枠連,1 - 7,440,1
馬連,1 - 8,800,1
ワイド,1 - 8 1 - 9 8 - 9,300 370 330,1 6 3
馬単,1 → 8,1560,2
三連複,1 - 8 - 9,1120,2
三連単,1 → 8 → 9,5380,2
