0,1,2,3
単勝,11,730,3
複勝,11 7 4,280 910 280,3 11 4
枠連,5 - 7,4590,19
馬連,7 - 11,15200,39
ワイド,7 - 11 4 - 11 4 - 7,"3,440 960 4,200",37 8 46
馬単,11 → 7,26510,70
三連複,4 - 7 - 11,33790,98
三連単,11 → 7 → 4,230640,568
