0,1,2,3
単勝,2,1100,6
複勝,2 5 6,220 120 170,5 1 3
枠連,2 - 5,1340,7
馬連,2 - 5,1180,5
ワイド,2 - 5 2 - 6 5 - 6,420 720 290,5 11 2
馬単,2 → 5,3200,15
三連複,2 - 5 - 6,1800,7
三連単,2 → 5 → 6,15530,59
