着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,ララクリスティーヌ,牝4,54,菅原明良,1:32.5,,5.3,2,450(0),[西] 斉藤崇史
2,6,11,トリプルエース,牡5,56,田辺裕信,1:32.5,クビ,56.7,12,502(+8),[西] 斉藤崇史
3,8,17,ノルカソルカ,牡5,56,津村明秀,1:32.6,1/2,58.0,13,500(+4),[西] 藤岡健一
4,1,2,ヴィジュネル,牡4,56,内田博幸,1:32.6,アタマ,26.7,8,486(-4),[西] 渡辺薫彦
5,6,12,ココロノトウダイ,牡5,56,戸崎圭太,1:32.6,ハナ,31.8,11,538(+8),[東] 手塚貴久
6,8,18,キングエルメス,牡3,55,ドイル,1:32.7,クビ,8.5,5,496(0),[西] 矢作芳人
7,3,5,グラティアス,牡4,56,マーカン,1:32.7,アタマ,4.6,1,496(-2),[東] 宮田敬介
8,2,3,タイムトゥヘヴン,牡4,57,ムルザバ,1:32.8,3/4,6.4,4,488(+8),[東] 戸田博文
9,4,8,ラインベック,セ5,56,石橋脩,1:32.8,クビ,27.8,9,476(-6),[西] 友道康夫
10,5,10,リアンティサージュ,牡5,56,三浦皇成,1:32.8,ハナ,71.9,15,476(+18),[西] 須貝尚介
11,5,9,ソリタリオ,牡3,55,横山和生,1:32.9,クビ,29.2,10,478(-8),[西] 西村真幸
12,4,7,レイモンドバローズ,牡4,56,横山武史,1:33.2,1.3/4,15.3,7,492(0),[西] 上村洋行
13,3,6,スライリー,牝4,54,ブノワ,1:33.2,クビ,65.9,14,448(+6),[東] 相沢郁
14,8,16,ダーリントンホール,牡5,56,レーン,1:33.3,1/2,5.4,3,536(-2),[東] 木村哲也
15,1,1,アルジャンナ,セ5,56,ギュイヨ,1:33.8,3,85.2,17,458(-6),[西] 奥村豊
16,7,15,クリスタルブラック,牡5,56,吉田豊,1:33.9,1/2,77.4,16,482(-6),[東] 高橋文雅
17,7,13,レッドライデン,牡5,56,田中勝春,1:34.4,3,147.4,18,488(+4),[東] 鹿戸雄一
18,7,14,コマンドライン,牡3,55,ルメール,1:35.3,5,10.5,6,526(-1),[東] 国枝栄
