着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,9,アイリッシュムーン,牝4,55,レーン,1:36.7,,3.0,1,478(+2),[東] 武井亮
2,1,1,ティケイプルメリア,牝5,55,津村明秀,1:37.1,2.1/2,21.7,6,470(0),[東] 林徹
3,3,3,フィナールショコラ,牝5,55,菊沢一樹,1:37.3,1.1/4,61.9,9,432(-6),[東] 竹内正洋
4,6,6,ダンツチョイス,牝7,55,丸山元気,1:37.5,1.1/4,7.3,5,462(-6),[西] 本田優
5,8,10,ミアマンテ,牝5,55,福永祐一,1:37.5,ハナ,5.2,3,442(-2),[東] 木村哲也
6,4,4,フォギーデイ,牝5,55,武藤雅,1:37.9,2.1/2,133.6,10,486(-2),[東] 水野貴広
7,5,5,オウケンロジータ,牝5,55,田中勝春,1:37.9,クビ,23.9,7,514(-6),[東] 松永康利
8,2,2,ラブリーエンジェル,牝5,55,木幡巧也,1:37.9,アタマ,6.0,4,454(+2),[東] 鈴木慎太
9,7,7,フェアレストアイル,牝5,55,ルメール,1:38.2,1.3/4,3.5,2,462(+6),[西] 中内田充
10,7,8,トップザビル,牝4,55,武士沢友,1:38.4,1.1/4,29.6,8,438(+6),[東] 小手川準
