着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,ラーグルフ,牡3,55,戸崎圭太,1:58.0,,1.6,1,492(+4),[東] 宗像義忠
2,5,5,カーディナル,牡4,54,津村明秀,1:58.3,2,4.7,2,504(+10),[東] 林徹
3,2,2,ピュアブレンド,牝5,52,柴田大知,1:58.5,1.1/2,24.8,6,502(+6),[東] 中川公成
4,8,9,シンボ,牡5,56,内田博幸,1:58.8,1.1/2,21.7,5,472(-6),[西] 小崎憲
5,7,8,ミスフィガロ,牝4,53,三浦皇成,1:59.2,2.1/2,5.1,3,422(-12),[西] 友道康夫
6,1,1,ニホンピロスクーロ,セ5,54,小牧太,1:59.3,クビ,43.6,9,510(-8),[西] 服部利之
7,4,4,ダノンアレー,牡5,55,大野拓弥,1:59.3,クビ,31.1,7,518(+16),[東] 宮田敬介
8,8,10,ミスミルドレッド,牝5,53,菅原明良,1:59.5,1.1/2,15.1,4,464(-2),[東] 小島茂之
9,6,6,コーストライン,牝4,52,永野猛蔵,1:59.7,3/4,94.6,10,462(-8),[東] 上原博之
10,7,7,アイブランコ,牡5,54,Ｍ．デム,2:00.8,7,33.5,8,516(-2),[東] 中野栄治
