着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,モンファボリ,牝4,55,武豊,1:10.2,,2.7,1,460(+2),[西] 須貝尚介
2,4,8,スリーパーダ,牝3,52,横山武史,1:10.2,クビ,5.7,2,414(+18),[西] 斉藤崇史
3,2,3,メイショウエニシア,牝4,55,藤岡佑介,1:10.4,1.1/4,7.6,5,456(+4),[西] 本田優
4,3,5,カバーガール,牝4,55,坂井瑠星,1:10.5,クビ,45.4,10,472(0),[西] 清水久詞
5,4,7,ヤマニンルリュール,牝4,55,鮫島克駿,1:10.5,ハナ,6.3,3,492(+6),[西] 木原一良
6,6,12,ラヴケリー,牝4,55,池添謙一,1:10.5,ハナ,24.4,8,456(-2),[西] 高柳大輔
6,8,15,セリノーフォス,牝3,52,吉田隼人,1:10.5,同着,10.5,6,458(+2),[西] 本田優
8,3,6,ディキシークイーン,牝5,55,横山和生,1:10.6,クビ,108.6,12,494(-4),[西] 昆貢
9,8,16,ミズノコキュウ,牝3,52,丹内祐次,1:10.6,アタマ,7.5,4,428(+12),[東] 水野貴広
10,7,14,マイステージ,牝4,55,松岡正海,1:10.7,3/4,118.3,14,446(+8),[東] 伊藤伸一
11,1,2,ウキウキホリデー,牝4,55,丸山元気,1:10.8,3/4,34.8,9,484(+4),[東] 松永康利
12,6,11,ヤマニンプティパ,牝5,55,伊藤工真,1:10.8,クビ,78.0,11,458(+10),[西] 千田輝彦
13,5,10,ゴールドフィンガー,牝4,55,水口優也,1:11.0,3/4,135.6,15,484(+10),[西] 岡田稲男
14,5,9,トップキャスト,牝3,52,斎藤新,1:11.0,アタマ,19.0,7,436(-2),[西] 高橋康之
15,1,1,チャペルレーン,牝4,55,横山琉人,1:12.2,7,115.9,13,468(-2),[東] 尾形和幸
16,7,13,アルナージ,牝4,55,柴山雄一,1:12.3,クビ,233.1,16,462(+6),[西] 昆貢
