着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,8,マイネルトルファン,牡3,54,丹内祐次,2:04.9,,2.3,1,492(+2),[東] 高木登
2,4,4,ティグル,牡3,54,鮫島克駿,2:04.9,クビ,71.4,10,466(-6),[西] 中竹和也
3,1,1,ルークスヘリオス,牡3,54,横山武史,2:05.0,クビ,6.4,3,476(+2),[東] 中川公成
4,2,2,ヴィトーリア,牡4,57,武豊,2:05.0,ハナ,8.1,4,444(-2),[西] 武英智
5,7,9,ノートルプロメス,牡3,54,藤岡佑介,2:05.2,1.1/4,35.6,8,496(-10),[西] 四位洋文
6,8,11,プリファードラン,牝4,55,菱田裕二,2:05.4,1.1/4,81.9,11,440(+4),[西] 吉岡辰弥
7,8,10,ホウオウサンデー,牡4,57,池添謙一,2:05.4,クビ,41.8,9,458(-6),[東] 奥村武
8,6,6,テーオーラファエロ,セ4,57,丸山元気,2:05.5,クビ,21.4,7,458(0),[西] 須貝尚介
9,5,5,マイネルシーマー,牡3,54,吉田隼人,2:05.5,アタマ,12.2,5,488(-6),[東] 青木孝文
10,6,7,コリエンテス,牡3,54,ルメール,2:06.1,3.1/2,3.4,2,486(+12),[東] 堀宣行
11,3,3,ブラックノワール,牡3,54,荻野琢真,2:06.2,1/2,20.3,6,498(+10),[西] 藤原英昭
