着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,4,シャイニーロック,牡6,57,鮫島克駿,1:28.7,,12.4,7,506(-2),[西] 佐々木晶
2,4,6,オーバーディリバー,セ6,57,横山和生,1:28.9,1.1/2,9.4,5,484(-4),[東] 萩原清
3,7,11,コスモエスパーダ,牡6,57,丹内祐次,1:29.1,1.1/4,21.5,9,496(-2),[東] 天間昭一
4,1,1,ルース,牝4,55,池添謙一,1:29.2,クビ,8.9,4,496(+2),[西] 池添兼雄
5,6,10,マジカルステージ,牝4,55,吉田隼人,1:29.2,クビ,5.6,2,462(+20),[西] 須貝尚介
6,5,8,エピローグ,牝6,55,城戸義政,1:29.4,1.1/2,10.7,6,490(+2),[西] 杉山佳明
7,8,14,グルアーブ,牝5,55,丸山元気,1:29.6,1.1/4,19.3,8,438(-4),[東] 林徹
8,2,2,シュバルツカイザー,牡4,57,福永祐一,1:29.6,ハナ,3.0,1,500(-8),[東] 大竹正博
9,6,9,エグレムニ,牡5,57,古川吉洋,1:29.7,クビ,34.9,10,498(0),[西] 加用正
10,7,12,トミケンボハテル,牡8,57,秋山稔樹,1:29.7,アタマ,319.0,14,492(-4),[東] 蛯名利弘
11,4,5,ナリタブレード,牡5,57,斎藤新,1:30.1,2.1/2,41.9,11,502(0),[西] 中尾秀正
12,8,13,エムオーシャトル,牝4,55,西塚洸二,1:33.1,大,85.1,13,472(+12),[東] 鹿戸雄一
13,3,3,グレイトオーサー,セ5,57,藤岡佑介,1:33.3,3/4,5.9,3,508(+14),[東] 堀宣行
中,5,7,ネクストストーリー,牝4,55,黛弘人,,,61.0,12,504(+6),[東] 中川公成
