着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,1,1,マリノアズラ,牝4,55,横山武史,2:41.1,,5.6,3,472(-4),[東] 小手川準
2,2,2,マベルロンジュ,牝5,55,横山和生,2:41.6,3,25.0,6,480(-4),[東] 水野貴広
3,5,7,スワーヴエルメ,牡4,57,浜中俊,2:41.6,クビ,2.0,1,530(-10),[東] 堀宣行
4,6,9,シェルビーズアイ,牡3,54,武豊,2:41.9,1.1/2,4.3,2,468(0),[西] 武英智
5,4,5,タイセイドリーマー,牡4,57,丸山元気,2:42.2,1.3/4,101.4,10,500(+6),[西] 矢作芳人
6,4,6,ネオストーリー,牡5,57,秋山稔樹,2:42.4,1.1/2,320.7,14,458(-12),[東] 林徹
7,6,10,ラヴィンジャー,牝6,55,丹内祐次,2:42.5,クビ,46.3,8,428(-14),[東] 小島茂之
8,3,3,ハギノエスペラント,牡5,57,吉田隼人,2:42.5,クビ,13.2,5,494(+6),[西] 四位洋文
9,7,11,エンドロール,牡3,54,菱田裕二,2:42.6,1/2,7.5,4,448(-6),[東] 青木孝文
10,8,13,ピースディオン,牡5,57,柴山雄一,2:42.7,3/4,178.8,13,492(0),[東] 尾形和幸
11,7,12,エクセレントラン,セ5,57,横山琉人,2:42.8,1/2,129.8,11,478(+4),[東] 大江原哲
12,5,8,アルバーシャ,牡4,57,鮫島克駿,2:42.8,クビ,49.4,9,508(+2),[西] 岡田稲男
13,8,14,ハーツオブシャカ,牡4,57,斎藤新,2:42.9,1/2,35.4,7,476(+4),[西] 鮫島一歩
14,3,4,シュバルツボンバー,セ7,57,荻野琢真,2:43.7,5,136.7,12,500(0),[西] 藤沢則雄
