着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,6,ハートレー,牡2,55,ボウマン,2:01.8,,7.4,3.0,484(0),[東] 手塚貴久
2,6,9,ロードクエスト,牡2,55,Ｍ．デム,2:02.0,1.1/4,1.9,1.0,452(+4),[東] 小島茂之
3,6,8,バティスティーニ,牡2,55,ルメール,2:02.3,1.3/4,3.4,2.0,470(+2),[西] 松田国英
4,8,13,ブラックスピネル,牡2,55,松若風馬,2:02.4,1/2,13.9,6.0,500(-4),[西] 音無秀孝
5,1,1,アドマイヤエイカン,牡2,55,岩田康誠,2:02.5,1/2,10.5,4.0,492(-10),[西] 須貝尚介
6,2,2,プランスシャルマン,牡2,55,戸崎圭太,2:02.7,1,11.5,5.0,464(+4),[東] 斎藤誠
7,7,11,ブレイブスマッシュ,牡2,55,横山典弘,2:02.7,クビ,29.7,7.0,478(+4),[東] 小笠倫弘
8,7,10,プレイヤーサムソン,牡2,55,アッゼニ,2:02.7,クビ,65.1,8.0,468(+10),[東] 大和田成
9,4,4,オンザロックス,牡2,55,川田将雅,2:03.3,3.1/2,221.6,11.0,470(0),[西] 森秀行
10,8,12,クラウンスカイ,牡2,55,吉田隼人,2:03.9,3.1/2,294.3,12.0,440(-2),[東] 小野次郎
11,4,5,ラブレオ,牡2,55,三浦皇成,2:04.1,1.1/4,89.0,9.0,512(+28),[東] 新開幸一
12,3,3,ネコダンサー,牡2,55,石橋脩,2:05.0,5,165.4,10.0,482(+6),[東] 堀井雅広
取,5,7,ディーマジェスティ,牡2,55,蛯名正義,,,---,,計不,[東] 二ノ宮敬
