着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,3,ショウナンパンドラ,牝4,55,池添謙一,2:11.9,,7.6,3,440(-6),[西] 高野友和
2,3,4,ヌーヴォレコルト,牝4,55,岩田康誠,2:12.1,1.1/2,2.8,1,450(+4),[東] 斎藤誠
3,5,9,ミトラ,セ7,56,柴山雄一,2:12.4,2,16.5,7,512(+8),[東] 萩原清
4,4,6,ロゴタイプ,牡5,57,Ｍ．デム,2:12.4,ハナ,4.1,2,500(+10),[東] 田中剛
5,8,14,マリアライト,牝4,54,蛯名正義,2:12.7,1.3/4,11.1,4,440(+12),[東] 久保田貴
6,7,13,メイショウナルト,セ7,56,大野拓弥,2:12.8,クビ,79.4,14,448(-2),[西] 武田博
7,6,10,メイショウカドマツ,牡6,56,田辺裕信,2:12.9,1/2,31.7,10,524(0),[西] 藤岡健一
8,2,2,オーシャンブルー,牡7,56,三浦皇成,2:12.9,ハナ,78.2,13,434(-2),[西] 池江泰寿
9,7,12,マイネルフロスト,牡4,56,松岡正海,2:13.0,1/2,21.6,9,480(-16),[東] 高木登
10,8,15,サトノノブレス,牡5,56,内田博幸,2:13.1,3/4,18.1,8,520(+8),[西] 池江泰寿
11,3,5,マイネルミラノ,牡5,56,柴田大知,2:13.4,2,11.1,5,486(0),[東] 相沢郁
12,6,11,タマモベストプレイ,牡5,56,津村明秀,2:13.5,クビ,33.3,11,478(0),[西] 南井克巳
13,5,8,メイショウカンパク,牡8,56,吉田隼人,2:13.7,1.1/2,226.1,15,482(-6),[西] 荒川義之
14,4,7,レッドレイヴン,牡5,56,柴田善臣,2:13.7,アタマ,12.3,6,512(-6),[東] 藤沢和雄
15,1,1,セキショウ,牝5,54,横山典弘,2:14.3,3.1/2,46.3,12,504(+2),[東] 杉浦宏昭
