着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,15,ナンチンノン,牡4,57,吉田豊,1:10.3,,5.1,3,530(+8),[西] 中竹和也
2,6,11,キタサンミカヅキ,牡5,57,武士沢友,1:10.8,3,27.9,6,520(-4),[東] 古賀史生
3,5,9,フクノドリーム,牝4,55,横山和生,1:10.8,クビ,13.1,5,486(+4),[東] 杉浦宏昭
4,7,12,ヤマチョウフェア,牡7,57,石川裕紀,1:10.9,3/4,55.2,12,488(+10),[東] 相沢郁
5,4,6,ペイシャモンシェリ,牡4,57,福永祐一,1:11.0,1/2,2.5,1,464(-4),[西] 目野哲也
6,3,5,ブルーストーン,牝4,55,吉田隼人,1:11.1,3/4,39.9,9,464(-12),[東] 伊藤圭三
7,3,4,コウユーサムライ,牡6,57,内田博幸,1:11.2,クビ,44.2,10,484(-2),[西] 森秀行
8,2,3,サンライズネガノ,牡5,57,蛯名正義,1:11.2,アタマ,8.7,4,496(0),[西] 安田隆行
9,4,7,アジアンテースト,牡3,55,ルメール,1:11.3,1/2,3.8,2,552(-2),[東] 手塚貴久
10,7,13,タマブラックホール,牡6,57,石橋脩,1:11.5,1.1/2,33.4,8,520(+12),[東] 相沢郁
11,1,1,インディーズゲーム,牡7,57,田中勝春,1:11.6,クビ,145.2,15,468(-2),[東] 宗像義忠
12,8,14,サウスビクトル,牡6,57,北村宏司,1:11.6,ハナ,31.6,7,468(-2),[東] 久保田貴
13,2,2,モンテネオ,牡5,57,田辺裕信,1:11.6,アタマ,50.3,11,484(+8),[東] 小島茂之
14,5,8,テイクファイア,牡5,57,川須栄彦,1:11.8,1,64.5,13,474(-4),[西] 湯窪幸雄
15,6,10,フルヒロボーイ,牡6,57,大野拓弥,1:13.1,8,107.3,14,536(+2),[東] 田中清隆
