着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,6,11,レーザーバレット,牡7,55,横山典弘,1:10.4,,7.3,4,480(+6),[東] 萩原清
2,7,13,メイショウノーベル,牡6,55,津村明秀,1:10.5,3/4,6.7,3,506(+2),[西] 武田博
3,6,12,マルカバッケン,牡8,57,田中勝春,1:10.8,1.3/4,62.6,12,492(+6),[西] 浜田多実
4,2,4,タイセイファントム,牡7,56,三浦皇成,1:10.8,ハナ,23.9,9,456(+2),[西] 矢作芳人
5,1,1,ナンチンノン,牡4,53,川島信二,1:10.8,アタマ,16.5,8,522(+4),[西] 中竹和也
6,7,14,ミヤジエルビス,牡5,54,蛯名正義,1:10.9,1/2,5.3,2,492(+8),[西] 川村禎彦
7,5,9,ダッシャーワン,牡7,57,戸崎圭太,1:11.1,1,3.5,1,502(-6),[西] 安田隆行
8,4,8,アースソニック,牡6,57,田辺裕信,1:11.3,1.1/4,9.7,6,490(+6),[西] 中竹和也
9,8,15,ブルーストーン,牝4,51,吉田隼人,1:11.3,クビ,27.3,11,468(+10),[東] 伊藤圭三
10,1,2,マルカフリート,牡9,58,内田博幸,1:11.4,1/2,23.9,10,484(+2),[西] 浜田多実
11,2,3,モグモグパクパク,牡5,55,柴田善臣,1:11.4,ハナ,9.6,5,478(+6),[東] 高橋祥泰
12,3,5,トーホウチェイサー,牡8,54,柴山雄一,1:11.4,クビ,200.8,15,496(+8),[西] 柴田光陽
13,3,6,メイショウツチヤマ,牡8,52,江田照男,1:11.5,3/4,199.2,14,496(+18),[東] 小島太
14,4,7,スリーボストン,牡8,57,石橋脩,1:11.6,クビ,101.8,13,508(+2),[西] 野中賢二
15,5,10,サクラインザスカイ,牡6,54,後藤浩輝,1:11.8,1.1/4,14.1,7,490(+12),[東] 牧光二
16,8,16,ティアップゴールド,牡9,53,黛弘人,1:11.9,クビ,224.6,16,486(+12),[東] 奥平雅士
