着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,8,ライズトゥフェイム,牡5,57,石川裕紀,2:01.0,,6.6,2,480(-4),[東] 加藤征弘
2,1,1,レッドセシリア,牝5,55,三浦皇成,2:01.2,1.1/2,7.3,3,438(0),[東] 鹿戸雄一
3,8,11,マイネルジェイド,牡5,57,戸崎圭太,2:01.2,アタマ,34.8,9,458(+2),[東] 和田正道
4,3,3,ダイワリベラル,牡4,57,横山典弘,2:01.3,クビ,2.3,1,512(0),[東] 菊沢隆徳
5,7,9,カムフィー,牡6,57,柴田善臣,2:01.5,1.1/2,8.2,5,468(+8),[東] 池上昌和
6,6,7,サクラボールド,牡8,57,蛯名正義,2:01.6,1/2,11.7,6,478(+4),[東] 菊沢隆徳
7,4,4,マイネルマーク,牡7,57,柴田大知,2:01.8,1.1/2,60.8,11,474(-2),[東] 高橋祥泰
8,8,10,オメガキングティー,牡5,57,北村宏司,2:01.9,1/2,7.6,4,474(+2),[東] 斎藤誠
9,5,5,ダノンフェニックス,牡7,57,吉田隼人,2:02.0,クビ,14.3,8,454(-6),[西] 角居勝彦
10,6,6,ジャーエスペランサ,牡6,57,吉田豊,2:02.2,1,13.1,7,474(-2),[東] 相沢郁
11,2,2,ロジサンデー,牡6,57,松岡正海,2:02.6,2.1/2,52.7,10,480(+6),[東] 古賀慎明
