着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,5,9,アンヴァリッド,牡3,56,後藤浩輝,1:54.9,,3.5,1,528(0),[東] 古賀慎明
2,5,10,ホワイトフーガ,牝3,54,大野拓弥,1:55.0,1/2,5.3,2,510(-6),[東] 高木登
3,8,16,スピリッツセカンド,牡3,56,内田博幸,1:55.2,1.1/4,5.5,3,504(-10),[東] 根本康広
4,4,7,フクノグリュック,牡3,56,横山典弘,1:55.5,2,6.4,4,498(+16),[東] 杉浦宏昭
5,8,15,ノースランドボーイ,牡3,56,勝浦正樹,1:55.7,1.1/4,64.9,12,498(-2),[東] 萱野浩二
6,6,11,メイプルレインボー,牡3,56,柴田善臣,1:55.7,ハナ,73.4,13,472(-4),[東] 高市圭二
7,4,8,ノースヒーロー,牡3,56,吉田豊,1:55.8,3/4,49.2,11,460(-6),[東] 和田正道
8,1,2,ノボバカラ,牡3,56,三浦皇成,1:55.9,1/2,14.2,7,498(+6),[東] 天間昭一
9,6,12,コスモボアソルテ,牡3,56,柴田大知,1:56.0,クビ,74.9,14,482(0),[東] 蛯名利弘
10,2,4,パワーポケット,牡3,56,柴山雄一,1:56.4,2.1/2,23.3,10,500(-4),[東] 二ノ宮敬
11,3,6,バイオンディップス,牡3,56,田中勝春,1:56.5,クビ,101.6,15,500(+2),[東] 小島茂之
12,1,1,メナスコ,牡3,56,蛯名正義,1:56.7,1.1/2,15.4,8,450(+6),[西] 藤岡健一
13,7,14,トウカイバレット,牡3,56,北村宏司,1:57.1,2.1/2,22.1,9,482(-4),[西] 安田隆行
14,2,3,ミステリウム,牡3,56,松岡正海,1:57.2,1/2,13.7,6,508(-4),[東] 手塚貴久
15,7,13,コスモムルジム,牡3,56,丹内祐次,1:58.0,5,219.6,16,466(-2),[東] 粕谷昌央
16,3,5,ソルプレーサ,牡3,56,田辺裕信,1:58.4,2.1/2,12.5,5,494(-6),[東] 堀井雅広
