着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,3,レッドライジェル,牡3,56,柴田善臣,2:13.8,,7.9,4,436(-2),[東] 藤沢和雄
2,5,5,グレーターロンドン,牡3,56,北村宏司,2:13.8,クビ,1.8,1,458(-2),[東] 大竹正博
3,8,11,エニグマバリエート,牡3,56,ルメール,2:14.3,3,9.9,5,476(0),[東] 戸田博文
4,7,9,サブライムカイザー,牡3,56,三浦皇成,2:14.5,1.1/4,76.0,10,496(+4),[東] 池上昌弘
5,5,6,コアプライド,牡3,56,蛯名正義,2:14.5,クビ,37.2,7,514(+6),[東] 和田正道
6,4,4,スペキュロス,牡3,56,戸崎圭太,2:14.6,3/4,6.6,3,484(-2),[東] 南田美知
7,1,1,ギンガ,牡3,56,田辺裕信,2:14.6,ハナ,19.2,6,450(-8),[東] 小笠倫弘
8,8,12,ミュゼダルタニアン,牡3,56,柴山雄一,2:14.7,クビ,5.2,2,508(0),[東] 高市圭二
9,6,8,ワイドリーザワン,牡3,56,横山和生,2:14.7,アタマ,56.6,8,452(-6),[東] 奥村武
10,2,2,トーセンアーネスト,牡3,56,江田照男,2:15.1,2.1/2,88.0,11,510(+6),[東] 中川公成
11,6,7,トーセンスパンキー,牡3,56,小野寺祐,2:15.2,3/4,137.1,12,506(-10),[東] 木村哲也
12,7,10,マイネルポルトゥス,牡3,56,柴田大知,2:15.6,2.1/2,67.1,9,468(-2),[東] 伊藤伸一
