着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,8,16,シングウィズジョイ,牝3,53,戸崎圭太,1:35.7,,22.8,11,468(+2),[西] 友道康夫
2,5,9,ダンスアミーガ,牝4,53,大野拓弥,1:35.9,1.1/2,50.6,16,470(+4),[西] 中竹和也
3,7,14,オツウ,牝5,52,石川裕紀,1:35.9,アタマ,49.8,15,494(+4),[西] 須貝尚介
4,5,10,レッドセシリア,牝5,52,三浦皇成,1:36.0,1/2,8.8,4,440(+2),[東] 鹿戸雄一
5,6,11,ペルフィカ,牝3,52,蛯名正義,1:36.0,クビ,36.1,14,436(-2),[西] 岡田稲男
6,3,6,ディープジュエリー,牝3,52,柴山雄一,1:36.1,1/2,7.1,2,490(-6),[東] 国枝栄
7,2,3,ノボリディアーナ,牝5,55,幸英明,1:36.1,ハナ,7.9,3,464(+2),[西] 松永昌博
8,6,12,カフェブリリアント,牝5,55,田辺裕信,1:36.1,クビ,4.1,1,434(+6),[東] 堀宣行
9,1,2,アルマディヴァン,牝5,53,横山典弘,1:36.2,クビ,10.7,6,492(+2),[東] 高橋文雅
10,8,15,カレンケカリーナ,牝5,53,津村明秀,1:36.2,ハナ,26.1,12,496(+6),[西] 安田隆行
11,1,1,ゴールデンナンバー,牝6,53,秋山真一,1:36.2,クビ,32.1,13,524(+10),[東] 萩原清
12,3,5,メイショウスザンナ,牝6,54,松田大作,1:36.3,1/2,22.1,10,468(-4),[西] 高橋義忠
13,4,7,キャットコイン,牝3,53,柴田善臣,1:36.3,ハナ,9.6,5,434(+6),[東] 二ノ宮敬
14,2,4,ノットフォーマル,牝3,52,柴田大知,1:36.3,クビ,19.9,9,468(+2),[東] 中野栄治
15,7,13,レッドリヴェール,牝4,54,内田博幸,1:36.7,2.1/2,11.3,7,428(-4),[西] 須貝尚介
16,4,8,アイライン,牝3,52,松岡正海,1:36.9,1.1/2,13.8,8,442(-2),[東] 高橋裕
