着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,2,4,アイアムハヤスギル,牡5,55,戸崎圭太,1:09.4,,9.7,5,474(+6),[東] 奥平雅士
2,8,16,オヌシナニモノ,牡4,56,斎藤新,1:09.5,3/4,6.3,2,468(+6),[西] 高橋義忠
3,6,12,バーニングペスカ,牡6,56,Ｍ．デム,1:09.7,3/4,10.3,6,472(0),[西] 松永昌博
4,2,3,クインズヴィヴィ,牝4,53,石橋脩,1:09.8,3/4,6.3,3,494(+6),[西] 野中賢二
5,4,7,ナンヨーイザヨイ,セ5,53,内田博幸,1:09.8,クビ,68.1,14,480(+10),[東] 杉浦宏昭
6,8,15,ゴッドバンブルビー,牝5,54,横山和生,1:09.9,クビ,13.8,8,462(+6),[西] 飯田祐史
7,7,13,ガンケン,牡5,56,柴田大知,1:09.9,アタマ,11.6,7,534(+2),[西] 宮本博
8,6,11,メイショウヒバリ,牝4,52,丸山元気,1:10.0,1/2,18.7,11,470(0),[西] 本田優
9,4,8,モズレジーナ,牝5,52,黛弘人,1:10.0,ハナ,30.4,13,450(-4),[西] 矢作芳人
10,1,1,ヒルノサルバドール,牡8,56,横山典弘,1:10.0,クビ,15.6,10,450(-4),[西] 昆貢
11,7,14,メイショウミライ,牡6,55,田辺裕信,1:10.3,1.3/4,9.2,4,494(-2),[西] 南井克巳
12,5,9,ローレルジャック,牡8,53,武士沢友,1:10.4,1/2,98.3,15,498(+4),[東] 高橋裕
13,3,5,サンマルベスト,牡5,54,菊沢一樹,1:10.5,1/2,99.3,16,484(-8),[西] 牧浦充徳
14,3,6,ベイビーボス,牡4,54,江田照男,1:10.5,クビ,5.6,1,474(+2),[東] 矢野英一
15,5,10,ロイヤルバローズ,牡6,56,三浦皇成,1:10.9,2.1/2,14.1,9,470(-6),[西] 辻野泰之
16,1,2,ラフィンクロンヌ,牝4,53,原優介,1:12.3,8,25.8,12,488(+6),[東] 高橋祥泰
