着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,3,6,アメリカンフェイス,牡4,57,福永祐一,1:51.8,,7.0,3,488(+6),[東] 戸田博文
2,4,8,アポロティアモ,牡4,57,横山武史,1:52.0,1.1/2,14.1,7,502(+6),[東] 岩戸孝樹
3,6,11,アルーフクライ,セ7,57,ルメール,1:52.3,2,8.9,4,488(-2),[東] 宗像義忠
4,5,10,クリノプレミアム,牝4,55,Ｍ．デム,1:52.5,1,6.7,2,474(-2),[東] 伊藤伸一
5,1,2,フィストバンプ,牡5,57,田中勝春,1:53.0,3,41.6,12,486(-4),[東] 松永康利
6,8,16,カフェプリンス,牡5,57,田辺裕信,1:53.2,1.1/2,13.1,5,510(-12),[東] 中舘英二
7,7,14,セイヴァリアント,牡5,57,三浦皇成,1:53.3,クビ,14.1,8,518(+2),[東] 岩戸孝樹
8,7,13,フルデプスリーダー,牡4,57,戸崎圭太,1:53.7,2.1/2,2.7,1,484(+4),[東] 斎藤誠
9,3,5,ロードリッチ,牡5,57,武豊,1:54.0,2,14.0,6,530(0),[東] 久保田貴
10,2,3,エイシンヨッシー,牡5,57,和田竜二,1:54.2,1.1/2,49.2,13,470(+8),[西] 今野貞一
11,2,4,グリニッジシチー,セ5,57,石川裕紀,1:54.3,1/2,32.9,11,458(-4),[東] 相沢郁
12,1,1,スズノアリュール,牡6,57,江田照男,1:54.7,2.1/2,166.6,15,492(+2),[東] 林徹
13,5,9,キクノフェリックス,牡7,57,岩田康誠,1:55.2,3,74.5,14,498(+22),[西] 吉田直弘
14,4,7,タピゾー,牡7,57,丹内祐次,1:55.3,1/2,331.8,16,492(-8),[東] 菊川正達
15,6,12,アコルドエール,牡4,57,丸山元気,1:55.5,1,15.2,9,500(-6),[東] 中川公成
16,8,15,スズカゴウケツ,牡4,57,大野拓弥,1:55.9,2.1/2,28.2,10,476(-4),[東] 伊藤圭三
