着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,4,8,ミスニューヨーク,牝4,55,加藤祥太,1:51.1,,3.0,1.0,460(0),[西] 杉山晴紀
2,4,7,モンブランテソーロ,牡5,57,津村明秀,1:51.2,クビ,14.1,5.0,486(0),[東] 田中博康
3,3,5,グランスピード,牡4,57,戸崎圭太,1:51.2,クビ,14.9,6.0,524(-2),[西] 西村真幸
4,7,13,アールクインダム,牝4,55,菅原明良,1:51.4,1,30.6,10.0,474(-4),[東] 伊藤大士
5,7,14,サクラトゥジュール,牡4,57,石橋脩,1:51.4,アタマ,5.5,3.0,506(+8),[東] 堀宣行
6,2,4,クロミナンス,牡4,57,川田将雅,1:51.5,クビ,3.2,2.0,490(-8),[東] 尾関知人
7,2,3,モンテグロッソ,牡6,57,北村宏司,1:51.7,1.1/2,23.4,8.0,506(+4),[東] 木村哲也
8,8,15,アドマイヤスコール,牡5,57,横山典弘,1:51.9,1,19.2,7.0,480(-2),[東] 加藤征弘
9,6,11,ショウナンハレルヤ,牝4,55,三浦皇成,1:51.9,クビ,11.4,4.0,458(+6),[東] 矢野英一
10,1,2,シャフトオブライト,牡6,57,菱田裕二,1:52.3,2.1/2,75.4,12.0,460(+6),[西] 北出成人
11,5,10,スーパーブレイク,牡7,57,武藤雅,1:52.8,2.1/2,117.1,14.0,480(+2),[東] 戸田博文
12,8,16,トミケンボハテル,牡7,57,吉田豊,1:53.2,2.1/2,108.9,13.0,506(-2),[東] 古賀史生
13,3,6,アラスカ,牝5,55,石川裕紀,1:53.5,1.3/4,59.4,11.0,412(0),[東] 萩原清
14,5,9,エスト,牝5,55,岡田祥嗣,1:53.9,2.1/2,199.3,15.0,482(0),[西] 安田隆行
中,1,1,アガラス,牡5,57,丸山元気,,,30.5,9.0,524(-8),[東] 古賀慎明
取,6,12,ワールドヘリテージ,牡6,57,大野拓弥,,,---,,計不,[東] 金成貴史
