着 順,枠 番,馬 番,馬名,性齢,斤量,騎手,タイム,着差,単勝,人 気,馬体重,調教師
1,7,13,ランブリングアレー,牝5,55,武豊,1:54.8,,11.1,7,474(-6),[西] 友道康夫
2,6,11,ロザムール,牝5,52,北村宏司,1:54.8,ハナ,10.3,5,498(-4),[東] 上原博之
3,4,7,フェアリーポルカ,牝5,55,和田竜二,1:54.9,クビ,10.4,6,504(-2),[西] 西村真幸
4,8,16,ホウオウピースフル,牝4,53,大野拓弥,1:54.9,クビ,27.5,12,498(+4),[東] 大竹正博
5,3,5,シャドウディーヴァ,牝5,54,岩田康誠,1:55.1,1,11.5,8,478(-2),[東] 斎藤誠
6,4,8,デンコウアンジュ,牝8,56,柴田善臣,1:55.4,1.1/2,33.8,13,458(-6),[西] 荒川義之
7,1,2,リアアメリア,牝4,55,福永祐一,1:55.6,1.1/2,8.5,3,490(+8),[西] 中内田充
8,8,15,サトノダムゼル,牝5,53,田辺裕信,1:55.7,クビ,6.1,2,462(0),[東] 堀宣行
9,5,9,ドナアトラエンテ,牝5,53,戸崎圭太,1:55.7,アタマ,4.2,1,458(-10),[東] 国枝栄
10,5,10,スイープセレリタス,牝5,52,横山武史,1:56.2,3,98.7,16,516(-2),[東] 藤沢和雄
11,2,4,ロフティフレーズ,牝6,52,丸山元気,1:56.2,ハナ,75.4,15,470(-6),[東] 上原博之
12,3,6,アブレイズ,牝4,54,藤井勘一,1:56.4,1,18.3,10,486(+2),[西] 池江泰寿
13,7,14,シーズンズギフト,牝4,53,津村明秀,1:56.4,クビ,16.2,9,496(+10),[東] 黒岩陽一
14,1,1,リリーバレロ,牝6,52,Ｍ．デム,1:56.9,3,23.6,11,474(-2),[東] 堀宣行
15,2,3,アルーシャ,牝6,55,ルメール,1:57.7,5,9.5,4,462(-4),[東] 藤沢和雄
16,6,12,インターミッション,牝4,53,石川裕紀,1:57.8,3/4,63.3,14,412(-2),[東] 手塚貴久
